Date;USD;JPY;BGN;CYP;CZK;DKK;EEK;GBP;HUF;LTL;LVL;MTL;PLN;ROL;RON;SEK;SIT;SKK;CHF;ISK;NOK;HRK;RUB;TRL;TRY;AUD;BRL;CAD;CNY;HKD;IDR;ILS;INR;KRW;MXN;MYR;NZD;PHP;SGD;THB;ZAR;MAD;KZT;GHS;EGP;ARS
2019.07.17;1.1215;121.42;N/A;N/A;25.603;7.4669;N/A;0.9034;326.68;N/A;N/A;N/A;4.2641;N/A;4.7336;10.5168;N/A;N/A;1.1095;141.5;9.622;7.3895;70.4625;N/A;6.3797;1.6009;4.2183;1.4654;7.7131;8.7636;15678.57;3.9731;77.2335;1324.68;21.3942;4.6144;1.6679;57.342;1.5273;34.705;15.6611;10.432000;427.269989;5.979500;18.618000;47.846001
2019.07.16;1.1223;121.13;N/A;N/A;25.575;7.4678;N/A;0.9026;325.85;N/A;N/A;N/A;4.2555;N/A;4.7316;10.5405;N/A;N/A;1.1075;141.7;9.5933;7.3905;70.3975;N/A;6.4002;1.5955;4.221;1.4643;7.7187;8.7736;15644.86;3.9793;77.087;1322.95;21.3118;4.6069;1.6693;57.114;1.5234;34.662;15.5709;10.460000;428.859985;6.022700;18.680000;47.749001
2019.07.15;1.1269;121.62;N/A;N/A;25.569;7.4669;N/A;0.89873;325.66;N/A;N/A;N/A;4.2622;N/A;4.7333;10.5563;N/A;N/A;1.1071;141.7;9.6223;7.3935;70.5998;N/A;6.4258;1.6023;4.21;1.4684;7.7484;8.8201;15712;3.987;77.2205;1329;21.3466;4.6299;1.6751;57.506;1.5283;34.816;15.6215;10.481000;428.869995;5.978200;18.705000;46.872002
2019.07.12;1.1253;121.83;N/A;N/A;25.59;7.4673;N/A;0.89788;325.78;N/A;N/A;N/A;4.2675;N/A;4.7322;10.5515;N/A;N/A;1.1087;141.9;9.6208;7.3938;70.9895;N/A;6.4331;1.6102;4.2271;1.4667;7.7432;8.8033;15794.71;3.9964;77.242;1326.69;21.467;4.6284;1.6871;57.559;1.5308;34.789;15.7072;10.475000;429.070007;6.027900;18.646999;46.916000
2019.07.11;1.1285;121.94;N/A;N/A;25.605;7.4673;N/A;0.8979;325.83;N/A;N/A;N/A;4.2681;N/A;4.734;10.5808;N/A;N/A;1.1114;141.9;9.6323;7.394;70.9968;N/A;6.3917;1.6154;4.2169;1.4735;7.7477;8.8264;15872.35;4.0025;77.1495;1324.03;21.5886;4.6443;1.6889;57.803;1.5288;34.549;15.65;10.460000;428.140015;6.032000;18.684999;47.106998
2019.07.10;1.122;122.2;N/A;N/A;25.565;7.4637;N/A;0.89928;325.9;N/A;N/A;N/A;4.2738;N/A;4.7335;10.6093;N/A;N/A;1.1133;141.9;9.693;7.3935;71.2695;N/A;6.4398;1.621;4.2585;1.4713;7.7227;8.7692;15853.86;4.008;76.951;1325.21;21.5421;4.6434;1.6997;57.756;1.527;34.586;15.8875;10.439000;427.750000;6.035400;18.587000;46.835999
2019.07.09;1.1205;121.93;N/A;N/A;25.543;7.4634;N/A;0.89975;325.46;N/A;N/A;N/A;4.263;N/A;4.7265;10.6338;N/A;N/A;1.1137;141.9;9.6983;7.3954;71.4007;N/A;6.3843;1.6164;4.265;1.4706;7.7155;8.7508;15832.67;3.9974;76.781;1325.05;21.1827;4.641;1.6937;57.529;1.525;34.551;15.8712;10.471000;427.910004;6.033900;18.603001;46.882000
2019.07.08;1.1215;121.8;N/A;N/A;25.509;7.4631;N/A;0.89625;324.66;N/A;N/A;N/A;4.253;N/A;4.72;10.5973;N/A;N/A;1.1127;141.7;9.684;7.3955;71.5025;N/A;6.4304;1.6058;4.2752;1.4642;7.7173;8.7482;15824.37;4.0095;76.8955;1322.07;21.2581;4.6436;1.6888;57.58;1.5247;34.514;15.8813;10.477000;429.709991;6.078900;18.643000;46.922001
2019.07.05;1.126;121.77;N/A;N/A;25.471;7.4635;N/A;0.89703;323.41;N/A;N/A;N/A;4.2449;N/A;4.7246;10.5575;N/A;N/A;1.1126;141.7;9.6325;7.3975;71.5048;N/A;6.3135;1.6057;4.2895;1.4712;7.7425;8.7758;15899.68;4.0124;77.1095;1318.43;21.3872;4.6566;1.6912;57.664;1.5282;34.529;15.8865;10.499000;429.239990;6.035500;18.743000;47.110001
2019.07.04;1.1288;121.65;N/A;N/A;25.434;7.4633;N/A;0.8973;322.82;N/A;N/A;N/A;4.2439;N/A;4.7188;10.5208;N/A;N/A;1.112;141.7;9.6298;7.3985;71.5913;N/A;6.3237;1.6076;4.3098;1.4749;7.7567;8.7899;15961.23;4.0268;77.3335;1319.51;21.4305;4.6653;1.6888;57.683;1.5307;34.603;15.7869;10.514000;431.529999;6.115200;18.733000;47.441002
2019.07.03;1.1293;121.61;N/A;N/A;25.458;7.4641;N/A;0.8975;322.44;N/A;N/A;N/A;4.2428;N/A;4.7349;10.5155;N/A;N/A;1.1116;141.7;9.6593;7.3955;71.8136;N/A;6.3682;1.6093;4.364;1.4794;7.7703;8.8054;15970;4.0307;77.747;1321.04;21.4816;4.6774;1.6883;57.781;1.5318;34.534;15.9387;10.543000;429.190002;6.039800;18.761999;47.598000
2019.07.02;1.1301;122.36;N/A;N/A;25.462;7.4639;N/A;0.89443;322.91;N/A;N/A;N/A;4.2429;N/A;4.7331;10.5565;N/A;N/A;1.1169;141.7;9.6715;7.3965;71.4958;N/A;6.3891;1.6155;4.3381;1.4819;7.7706;8.8194;15976.79;4.0388;77.928;1318.3;21.5491;4.6769;1.6956;57.781;1.5317;34.643;15.9594;10.560000;429.429993;6.091400;18.836000;47.808998
2019.07.01;1.1349;122.93;N/A;N/A;25.478;7.4647;N/A;0.89718;322.9;N/A;N/A;N/A;4.2427;N/A;4.7327;10.545;N/A;N/A;1.1141;141.7;9.6848;7.397;71.4725;N/A;6.4272;1.6226;4.3435;1.4866;7.7654;8.8639;16016.28;4.0543;78.236;1318.27;21.7024;4.6904;1.6941;57.953;1.5359;34.771;16.0216;10.591000;430.239990;6.167000;18.959999;48.294998
2019.06.28;1.138;122.6;N/A;N/A;25.447;7.4636;N/A;0.89655;323.39;N/A;N/A;N/A;4.2496;N/A;4.7343;10.5633;N/A;N/A;1.1105;141.7;9.6938;7.3973;71.5975;N/A;6.5655;1.6244;4.3511;1.4893;7.8185;8.8866;16083.35;4.0607;78.524;1315.35;21.8201;4.7082;1.696;58.335;1.5395;34.897;16.1218;10.593000;429.980011;6.142100;18.961000;48.551998
2019.06.27;1.137;122.64;N/A;N/A;25.434;7.4641;N/A;0.89428;323.64;N/A;N/A;N/A;4.2515;N/A;4.7223;10.5488;N/A;N/A;1.1121;141.7;9.6843;7.3955;71.6096;N/A;6.5573;1.6251;4.3868;1.4928;7.8199;8.8836;16077.18;4.0759;78.5675;1313.12;21.7397;4.7117;1.6996;58.209;1.5393;35.003;16.0893;10.564000;428.679993;6.158500;18.969000;48.540001
2019.06.26;1.1362;122.4;N/A;N/A;25.486;7.4651;N/A;0.89603;323.5;N/A;N/A;N/A;4.2627;N/A;4.722;10.5435;N/A;N/A;1.1113;141.5;9.6733;7.3956;71.6399;N/A;6.55;1.6277;4.3624;1.4947;7.8139;8.8724;16097.68;4.0825;78.5705;1312.86;21.7972;4.7124;1.7004;58.456;1.5387;34.955;16.2802;10.530000;428.309998;6.185400;18.959999;48.160000
2019.06.25;1.1388;121.97;N/A;N/A;25.557;7.4654;N/A;0.89485;324.49;N/A;N/A;N/A;4.2563;N/A;4.7184;10.532;N/A;N/A;1.1108;141.5;9.6855;7.3945;71.4389;N/A;6.5708;1.6341;4.3669;1.5001;7.8347;8.8915;16116.3;4.1013;78.9725;1314.27;21.9042;4.7119;1.714;58.477;1.5411;34.973;16.2881;10.541000;428.359985;6.103500;19.010000;48.349998
2019.06.24;1.1394;122.25;N/A;N/A;25.601;7.4663;N/A;0.89365;324.29;N/A;N/A;N/A;4.2545;N/A;4.7181;10.6078;N/A;N/A;1.1109;141.5;9.6643;7.3965;71.7127;N/A;6.605;1.6385;4.3565;1.503;7.8354;8.9;16125;4.1029;79.0865;1317.77;21.8229;4.7171;1.7244;58.531;1.5429;35.008;16.3295;10.517000;425.250000;6.081600;18.954000;48.638000
2019.06.21;1.1316;121.64;N/A;N/A;25.609;7.4657;N/A;0.89425;323.97;N/A;N/A;N/A;4.2584;N/A;4.7239;10.6308;N/A;N/A;1.1107;141.5;9.686;7.4013;71.5191;N/A;6.5806;1.6386;4.3357;1.4928;7.7792;8.8424;15987;4.0785;78.6985;1314.41;21.5698;4.7002;1.7261;58.253;1.5362;34.859;16.2178;10.478000;426.480011;6.090000;18.827000;48.950001
2019.06.20;1.1307;121.71;N/A;N/A;25.619;7.4661;N/A;0.89155;323.58;N/A;N/A;N/A;4.2556;N/A;4.7262;10.6348;N/A;N/A;1.1142;141.5;9.6678;7.4035;71.4393;N/A;6.5291;1.6323;4.3407;1.4886;7.7502;8.8379;16036.15;4.0458;78.5065;1312.25;21.396;4.6901;1.7158;58.159;1.5336;34.978;16.1309;10.445000;425.089996;6.026900;18.787001;48.692001
2019.06.19;1.1207;121.49;N/A;N/A;25.635;7.4671;N/A;0.8902;323.97;N/A;N/A;N/A;4.267;N/A;4.7275;10.6868;N/A;N/A;1.1176;141.5;9.7815;7.4023;71.736;N/A;6.5618;1.6303;4.3324;1.499;7.7378;8.7683;15991.83;4.0422;78.0755;1318.62;21.4542;4.676;1.7173;58.176;1.5323;35.05;16.2693;10.481000;426.899994;6.018800;18.752001;48.645000
2019.06.18;1.1187;121.08;N/A;N/A;25.609;7.4672;N/A;0.89403;322.31;N/A;N/A;N/A;4.2592;N/A;4.7232;10.6413;N/A;N/A;1.1175;141.5;9.7795;7.4055;71.8787;N/A;6.532;1.6349;4.3313;1.5016;7.7486;8.7643;16022.58;4.0403;78.0005;1325.56;21.3935;4.6778;1.7192;58.261;1.5338;35.043;16.3782;10.529000;427.420013;6.014000;18.782000;49.367001
2019.06.17;1.1234;122.06;N/A;N/A;25.56;7.4674;N/A;0.89208;322.29;N/A;N/A;N/A;4.2605;N/A;4.728;10.6495;N/A;N/A;1.1214;141.5;9.7938;7.4055;72.1432;N/A;6.595;1.6355;4.3796;1.5069;7.7794;8.7963;16103.94;4.0549;78.577;1333.25;21.5292;4.6913;1.7259;58.703;1.54;35.196;16.6463;10.541000;429.519989;6.040800;18.764999;48.935001
2019.06.14;1.1265;121.9;N/A;N/A;25.54;7.4676;N/A;0.89093;321.53;N/A;N/A;N/A;4.2534;N/A;4.7233;10.639;N/A;N/A;1.1211;141.5;9.7728;7.4105;72.388;N/A;6.6427;1.6324;4.3423;1.5018;7.7997;8.817;16128.1;4.0518;78.608;1333.6;21.6073;4.6981;1.7241;58.539;1.5403;35.101;16.6529;10.562000;430.630005;6.047600;18.879000;49.081001
2019.06.13;1.1289;122.44;N/A;N/A;25.581;7.4678;N/A;0.88948;322;N/A;N/A;N/A;4.2574;N/A;4.7221;10.6968;N/A;N/A;1.1207;141.5;9.772;7.4128;72.9275;N/A;6.6343;1.6336;4.3429;1.5021;7.8144;8.8375;16135.37;4.053;78.4745;1335.74;21.6384;4.7068;1.7201;58.556;1.5423;35.25;16.7876;10.569000;432.049988;6.065200;18.863001;49.325001
2019.06.12;1.1323;122.72;N/A;N/A;25.614;7.4678;N/A;0.88805;321.43;N/A;N/A;N/A;4.2608;N/A;4.725;10.68;N/A;N/A;1.1252;141.5;9.782;7.413;73.3013;N/A;6.555;1.6292;4.3661;1.5059;7.8346;8.857;16125.56;4.0561;78.491;1337.81;21.6615;4.7075;1.7206;58.815;1.5445;35.379;16.7129;10.594000;431.600006;6.056400;18.962999;50.619999
2019.06.11;1.132;123.09;N/A;N/A;25.64;7.4687;N/A;0.89085;320.5;N/A;N/A;N/A;4.2678;N/A;4.7252;10.6828;N/A;N/A;1.1233;140.5;9.77;7.414;73.0227;N/A;6.5752;1.6273;4.3893;1.5002;7.8243;8.87;16116.85;4.0544;78.6155;1337.48;21.6783;4.7123;1.7206;58.81;1.5446;35.403;16.714;10.592000;430.690002;6.036000;18.919001;50.777000
2019.06.10;1.1301;122.78;N/A;N/A;25.626;7.4682;N/A;0.89248;320.21;N/A;N/A;N/A;4.2639;N/A;4.7196;10.6455;N/A;N/A;1.12;140.1;9.7808;7.4163;73.1393;N/A;6.5511;1.6235;4.3877;1.5004;7.8365;8.8634;16098.27;4.0512;78.6445;1339.72;21.7522;4.7052;1.7086;58.869;1.5453;35.423;16.7993;10.600000;428.649994;6.011900;18.966000;50.818001
2019.06.07;1.1273;122.27;N/A;N/A;25.642;7.468;N/A;0.88675;321.53;N/A;N/A;N/A;4.2714;N/A;4.7216;10.6562;N/A;N/A;1.1191;139.3;9.7963;7.4176;73.2914;N/A;6.5862;1.6173;4.3719;1.5061;7.7893;8.8396;16061.77;4.0586;78.332;1336.22;22.2505;4.6883;1.7016;58.605;1.5407;35.341;16.9681;10.582000;429.329987;6.008000;18.898001;50.616001
2019.06.06;1.1266;121.82;N/A;N/A;25.663;7.4687;N/A;0.88558;321.3;N/A;N/A;N/A;4.2788;N/A;4.7221;10.6175;N/A;N/A;1.1174;139.3;9.8083;7.4215;73.4704;N/A;6.5014;1.6132;4.3659;1.5096;7.788;8.8333;15990.96;4.0543;78.018;1328.9;22.2767;4.6872;1.6983;58.249;1.5363;35.285;16.7523;10.562000;430.230011;5.999600;18.819000;50.424999
2019.06.05;1.1257;121.96;N/A;N/A;25.657;7.4682;N/A;0.88631;321.51;N/A;N/A;N/A;4.2778;N/A;4.7243;10.6255;N/A;N/A;1.1163;139.5;9.7738;7.4155;73.3295;N/A;6.4344;1.6114;4.3427;1.507;7.7754;8.8257;15990.01;4.0604;78.0475;1324.33;22.0886;4.6711;1.6943;58.28;1.5364;35.302;16.589;10.574000;429.929993;6.032200;18.837999;50.276001
2019.06.04;1.1244;121.62;N/A;N/A;25.744;7.4679;N/A;0.88738;322;N/A;N/A;N/A;4.2802;N/A;4.7353;10.626;N/A;N/A;1.1178;139.3;9.786;7.421;73.339;N/A;6.5295;1.6116;4.3638;1.5111;7.7686;8.8143;15992.34;4.0641;77.874;1330.9;22.1603;4.6886;1.7062;58.207;1.5396;35.188;16.4791;10.576000;426.549988;5.930500;18.825001;50.442001
2019.06.03;1.1185;121.17;N/A;N/A;25.832;7.468;N/A;0.88618;323.73;N/A;N/A;N/A;4.2833;N/A;4.7377;10.618;N/A;N/A;1.1162;138.5;9.7778;7.418;73.1315;N/A;6.5815;1.6077;4.3847;1.5098;7.7253;8.7645;15925.2;4.0597;77.472;1323.45;22.113;4.6742;1.704;58.012;1.5328;35.138;16.291;10.547000;423.540009;5.977300;18.683001;49.582001
2019.05.31;1.1151;121.27;N/A;N/A;25.816;7.468;N/A;0.88693;324.34;N/A;N/A;N/A;4.2843;N/A;4.743;10.639;N/A;N/A;1.1214;138.3;9.7915;7.4185;72.9053;N/A;6.527;1.6136;4.4462;1.5115;7.7045;8.7457;15982.17;4.0505;77.741;1328.31;21.8922;4.6747;1.7134;58.225;1.5378;35.282;16.3834;10.533000;421.390015;5.933100;18.650999;49.590000
2019.05.30;1.1134;122.1;N/A;N/A;25.841;7.4687;N/A;0.88178;324.74;N/A;N/A;N/A;4.2887;N/A;4.7553;10.6323;N/A;N/A;1.1228;138.5;9.7638;7.422;72.3334;N/A;6.559;1.6098;4.4327;1.5029;7.6903;8.7386;16032.96;4.0365;77.8115;1325.97;21.3092;4.6655;1.7095;58.064;1.5361;35.428;16.3022;10.534000;423.140015;5.882600;18.707001;49.491001
2019.05.29;1.1156;121.91;N/A;N/A;25.861;7.4687;N/A;0.88225;326.47;N/A;N/A;N/A;4.2998;N/A;4.7604;10.7063;N/A;N/A;1.1217;138.5;9.773;7.4245;72.8036;N/A;6.714;1.6116;4.4942;1.5065;7.7081;8.757;16083.61;4.0333;77.8925;1333.3;21.4504;4.6788;1.7106;58.38;1.5413;35.521;16.5276;10.543000;422.920013;5.865800;18.778000;49.884998
2019.05.28;1.1192;122.45;N/A;N/A;25.843;7.4689;N/A;0.88373;326.6;N/A;N/A;N/A;4.2951;N/A;4.7623;10.6865;N/A;N/A;1.1254;138.7;9.7165;7.4255;72.2891;N/A;6.753;1.6162;4.5305;1.5071;7.7345;8.7839;16088.5;4.0445;77.9025;1329.89;21.3797;4.6878;1.7088;58.489;1.542;35.602;16.3494;10.550000;422.390015;5.873300;18.813000;50.310001
2019.05.27;1.1198;122.56;N/A;N/A;25.834;7.4688;N/A;0.88225;325.75;N/A;N/A;N/A;4.2935;N/A;4.7604;10.7148;N/A;N/A;1.1257;138.7;9.7523;7.423;72.185;N/A;6.767;1.6168;4.4905;1.5061;7.7254;8.7899;16102.72;4.0406;77.8585;1326.85;21.3291;4.688;1.7107;58.466;1.5393;35.643;16.1888;10.554000;421.529999;5.860100;18.868999;50.338001
2019.05.24;1.1187;122.61;N/A;N/A;25.83;7.4678;N/A;0.88318;325.95;N/A;N/A;N/A;4.2974;N/A;4.7619;10.7098;N/A;N/A;1.1215;138.3;9.7558;7.4258;72.1352;N/A;6.7988;1.6205;4.5247;1.5053;7.7206;8.7806;16100.89;4.0331;77.8;1328.29;21.3057;4.6857;1.7109;58.403;1.5403;35.636;16.1554;10.547000;418.279999;5.782200;18.836000;50.408001
2019.05.23;1.1139;122.56;N/A;N/A;25.821;7.4684;N/A;0.881;326.95;N/A;N/A;N/A;4.3064;N/A;4.7606;10.7373;N/A;N/A;1.1224;138.4;9.7543;7.4265;72.0525;N/A;6.8308;1.6199;4.5187;1.5;7.7058;8.7424;16129.83;4.0265;77.915;1327.41;21.1883;4.6728;1.7155;58.498;1.5391;35.639;16.0935;10.510000;420.170013;5.794100;18.872000;50.046001
2019.05.22;1.1171;123.27;N/A;N/A;25.793;7.468;N/A;0.8828;326.54;N/A;N/A;N/A;4.3038;N/A;4.7625;10.76;N/A;N/A;1.1252;138.5;9.7598;7.426;71.7625;N/A;6.811;1.6221;4.5163;1.4952;7.7108;8.7692;16225.88;4.0342;77.86;1329.3;21.2345;4.6756;1.7173;58.61;1.5399;35.686;16.0504;10.514000;420.230011;5.737400;18.976999;50.000999
2019.05.21;1.1161;123.27;N/A;N/A;25.775;7.4685;N/A;0.8761;326.52;N/A;N/A;N/A;4.306;N/A;4.7633;10.7743;N/A;N/A;1.1274;137.8;9.7913;7.4265;71.9646;N/A;6.7485;1.6223;4.5688;1.4966;7.7081;8.7609;16164.48;4.0171;77.783;1331.88;21.2841;4.672;1.7142;58.653;1.5382;35.643;16.0909;10.503000;419.690002;5.697200;18.989000;50.462002
2019.05.20;1.1167;122.67;N/A;N/A;25.766;7.4681;N/A;0.8762;325.77;N/A;N/A;N/A;4.2968;N/A;4.7597;10.7668;N/A;N/A;1.1263;137.8;9.7978;7.4268;72.0519;N/A;6.7315;1.6141;4.5666;1.5;7.7228;8.7656;16166.8;3.9881;77.786;1333.12;21.3388;4.6712;1.7071;58.866;1.5366;35.567;16.0392;10.491000;421.109985;5.729100;18.993000;50.200001
2019.05.17;1.1172;122.34;N/A;N/A;25.753;7.4677;N/A;0.87595;326.38;N/A;N/A;N/A;4.3031;N/A;4.7626;10.766;N/A;N/A;1.1283;137.2;9.7953;7.4293;72.1926;N/A;6.7659;1.6239;4.5286;1.5074;7.7245;8.7694;16143.54;3.993;78.433;1334.38;21.4336;4.6721;1.7107;58.908;1.5365;35.499;16.0667;10.492000;421.350006;5.751700;19.028000;49.992001
2019.05.16;1.1203;122.81;N/A;N/A;25.696;7.4678;N/A;0.87463;324.28;N/A;N/A;N/A;4.2962;N/A;4.762;10.759;N/A;N/A;1.1306;137;9.7513;7.4245;72.2886;N/A;6.7483;1.6213;4.4784;1.5039;7.7067;8.7934;16188.34;3.997;78.469;1332.17;21.3161;4.6655;1.7063;58.797;1.534;35.396;15.8555;10.511000;421.940002;5.752100;19.115999;50.397999
2019.05.15;1.1183;122.24;N/A;N/A;25.76;7.4695;N/A;0.8682;325.15;N/A;N/A;N/A;4.3094;N/A;4.7615;10.7688;N/A;N/A;1.1276;137.4;9.8003;7.4183;72.4794;N/A;6.778;1.6166;4.4659;1.5075;7.6925;8.7784;16170.62;3.9934;78.6785;1331.31;21.4741;4.6728;1.7067;58.588;1.5317;35.322;15.962;10.515000;424.109985;5.749700;19.103001;50.348999
2019.05.14;1.1226;123;N/A;N/A;25.751;7.4691;N/A;0.86723;324.23;N/A;N/A;N/A;4.3061;N/A;4.7615;10.779;N/A;N/A;1.1307;137.8;9.799;7.4113;73.2104;N/A;6.7732;1.6162;4.4743;1.5117;7.7252;8.8112;16199.12;4.0147;79.0375;1333.2;21.5178;4.6818;1.7056;58.898;1.5366;35.362;15.9746;10.525000;423.440002;5.749700;19.155001;50.709999
2019.05.13;1.1245;123.06;N/A;N/A;25.776;7.4668;N/A;0.8635;323.71;N/A;N/A;N/A;4.3048;N/A;4.7606;10.8323;N/A;N/A;1.1319;137.2;9.8148;7.4093;73.5854;N/A;6.8681;1.6142;4.4972;1.5117;7.7335;8.826;16210.88;4.014;79.342;1335.85;21.6342;4.683;1.7087;58.969;1.5389;35.619;16.0868;10.530000;423.890015;5.715600;19.209999;50.345001
2019.05.10;1.123;123.25;N/A;N/A;25.732;7.4658;N/A;0.8625;323.52;N/A;N/A;N/A;4.296;N/A;4.7598;10.8108;N/A;N/A;1.1378;137;9.8193;7.409;73.3493;N/A;6.8837;1.6059;4.4405;1.5132;7.6628;8.8135;16177.38;4.0004;78.6075;1325.32;21.5589;4.6781;1.7025;58.722;1.5305;35.464;15.9762;10.528000;422.269989;5.766500;19.186001;50.737000
2019.05.09;1.1193;122.91;N/A;N/A;25.718;7.4659;N/A;0.8612;323.33;N/A;N/A;N/A;4.2934;N/A;4.7615;10.7973;N/A;N/A;1.139;137.2;9.8068;7.4085;73.0572;N/A;6.9725;1.6046;4.4368;1.5093;7.6374;8.7844;16062.37;3.9973;78.3435;1324.18;21.4412;4.648;1.7015;58.477;1.5266;35.577;16.0432;10.532000;422.709991;5.728100;19.184000;50.467999
2019.05.08;1.1202;123.31;N/A;N/A;25.727;7.4657;N/A;0.86095;324.18;N/A;N/A;N/A;4.2912;N/A;4.7598;10.7494;N/A;N/A;1.1407;137;9.8285;7.4093;73.0256;N/A;6.9272;1.5987;4.4293;1.5074;7.595;8.7922;16013.26;4.0104;78.0805;1313.49;21.3707;4.6471;1.6993;58.437;1.5257;35.622;16.0691;10.529000;423.510010;5.724900;19.166000;50.654999
2019.05.07;1.1185;123.73;N/A;N/A;25.731;7.4657;N/A;0.85645;324.3;N/A;N/A;N/A;4.2862;N/A;4.758;10.7145;N/A;N/A;1.1415;136.6;9.7605;7.41;72.7907;N/A;6.8751;1.5944;4.4383;1.5065;7.571;8.7781;15972.18;4.0137;77.64;1309.83;21.2691;4.6401;1.6957;58.108;1.5242;35.68;16.1219;10.515000;423.600006;5.727800;19.183001;50.053001
2019.05.06;1.1199;124.13;N/A;N/A;25.715;7.4662;N/A;0.8547;323.43;N/A;N/A;N/A;4.2832;N/A;4.7555;10.7258;N/A;N/A;1.1403;136.2;9.7905;7.4124;72.975;N/A;6.7429;1.6021;4.4468;1.5095;7.5771;8.7871;16006.17;4.0206;77.7325;1311.18;21.3243;4.6448;1.6936;58.187;1.5266;35.73;16.2549;10.525000;422.390015;5.701900;19.218000;49.826000
2019.05.03;1.1155;124.4;N/A;N/A;25.712;7.4657;N/A;0.85785;323.38;N/A;N/A;N/A;4.2853;N/A;4.7553;10.7043;N/A;N/A;1.1383;136.6;9.7783;7.4143;72.8703;N/A;6.6644;1.5943;4.4194;1.5019;7.5124;8.7512;15901.45;4.0122;77.259;1305.08;21.3377;4.6187;1.6856;57.86;1.5209;35.724;16.2072;10.512000;424.200012;5.757900;19.167000;50.012001
2019.05.02;1.1212;125.01;N/A;N/A;25.648;7.4655;N/A;0.8593;324;N/A;N/A;N/A;4.28;N/A;4.7583;10.685;N/A;N/A;1.1419;137.4;9.745;7.4143;73.2535;N/A;6.6872;1.597;4.4095;1.5064;7.5508;8.7958;15977.1;4.0336;77.782;1304.15;21.2467;4.6384;1.6916;58.023;1.5259;35.906;16.2178;10.523000;424.059998;5.754700;19.235001;49.636002
2019.04.30;1.1218;124.93;N/A;N/A;25.659;7.4646;N/A;0.86248;322.97;N/A;N/A;N/A;4.2868;N/A;4.7596;10.635;N/A;N/A;1.1437;136.2;9.6678;7.413;72.2099;N/A;6.6913;1.5911;4.405;1.5075;7.5541;8.8007;15953.68;4.0448;78.0615;1308.01;21.2829;4.6314;1.6805;58.125;1.5263;35.802;16.0224;10.506000;422.799988;5.746700;19.186001;49.590000
2019.04.29;1.115;124.64;N/A;N/A;25.682;7.4652;N/A;0.8634;322.64;N/A;N/A;N/A;4.2944;N/A;4.7517;10.6113;N/A;N/A;1.1379;136.2;9.6883;7.4173;71.9802;N/A;6.6207;1.5825;4.3849;1.5028;7.5067;8.746;15833;4.0356;77.8635;1294;21.1267;4.6089;1.673;58.114;1.5191;35.624;15.9947;10.487000;422.070007;5.671600;19.114000;50.091999
2019.04.26;1.1133;124.45;N/A;N/A;25.705;7.4654;N/A;0.8634;322.11;N/A;N/A;N/A;4.2878;N/A;4.7597;10.5738;N/A;N/A;1.1372;136;9.6653;7.4165;72.1131;N/A;6.6242;1.5824;4.4134;1.502;7.4991;8.7337;15804.41;4.0457;77.9495;1292.46;21.221;4.6079;1.6739;58.074;1.5175;35.614;16.0481;10.471000;420.269989;5.694400;19.108999;50.162998
2019.04.25;1.1123;124.45;N/A;N/A;25.737;7.4663;N/A;0.86435;322.41;N/A;N/A;N/A;4.295;N/A;4.7586;10.6295;N/A;N/A;1.1368;136;9.6638;7.4185;72.21;N/A;6.6255;1.5906;4.4443;1.5023;7.5047;8.7243;15831.37;4.0409;78.179;1293.77;21.2997;4.6049;1.6884;58.156;1.5189;35.749;16.1628;10.477000;420.929993;5.674900;19.132999;48.985001
2019.04.24;1.1209;125.34;N/A;N/A;25.729;7.4666;N/A;0.86545;321;N/A;N/A;N/A;4.2896;N/A;4.7559;10.501;N/A;N/A;1.1416;135.8;9.607;7.4218;71.985;N/A;6.5885;1.5922;4.3984;1.5078;7.5304;8.791;15799.09;4.0507;78.295;1290.23;21.2624;4.6293;1.6922;58.491;1.5235;35.869;16.0928;10.496000;422.299988;5.717900;19.239000;47.581001
2019.04.23;1.1245;125.82;N/A;N/A;25.743;7.4659;N/A;0.8645;320.85;N/A;N/A;N/A;4.2864;N/A;4.7611;10.507;N/A;N/A;1.147;135.8;9.5845;7.4245;71.6763;N/A;6.539;1.5814;4.4201;1.5057;7.5557;8.8211;15827.34;4.0479;78.3125;1284.26;21.2357;4.6431;1.6889;58.541;1.5259;35.945;15.9686;10.511000;423.850006;5.717900;19.302999;46.771000
2019.04.18;1.125;125.86;N/A;N/A;25.682;7.4663;N/A;0.8647;320.09;N/A;N/A;N/A;4.2786;N/A;4.7618;10.476;N/A;N/A;1.1383;135.6;9.5978;7.435;71.9719;N/A;6.5486;1.5719;4.4206;1.5065;7.5445;8.8265;15797.81;4.0432;78.068;1278.95;21.2303;4.6609;1.6819;58.147;1.5251;35.792;15.8482;10.537000;426.040009;5.782600;19.471001;47.022999
2019.04.17;1.1301;126.51;N/A;N/A;25.657;7.4652;N/A;0.86593;319.69;N/A;N/A;N/A;4.2731;N/A;4.7625;10.4408;N/A;N/A;1.14;135.6;9.5778;7.4375;72.1887;N/A;6.4967;1.5712;4.4046;1.507;7.5594;8.8656;15917.46;4.04;78.457;1280.65;21.2813;4.6724;1.6784;58.381;1.5286;35.926;15.7872;10.532000;426.320007;5.766700;19.507999;47.761002
